age;gender;employ;emplyoment_change;current_country;live_in_home_country;family_status;fami_cor;living_situation;livwadu;livwchi;time_leisure;gam_freq;beh_ch_general;beh_ch_single_player;beh_ch_coll;beh_ch_comp;beh_ch_conn;motives_play_1;motives_play_2;motives_play_3;motives_play_4;motives_play_5;motives_play_6;motives_play_7;motives_play_8;motives_play_9;motives_play_10;motives_play_11;motives_play_12;motives_play_13;motives_play_14;motives_play_15;motives_play_16;motives_play_17;motives_play_18;motives_play_19;motives_play_20;motives_play_21;motives_play_22;motives_play_23;motives_play_24;motives_play_25;loneliness_1;loneliness_2;loneliness_3;loneliness_4;loneliness_5;loneliness_6;loneliness_7;loneliness_8;loneliness_9;loneliness_10;loneliness_11;loneliness_12;loneliness_13;loneliness_14;loneliness_15;loneliness_16;loneliness_17;loneliness_18;loneliness_19;loneliness_20;loneliness_21;loneliness_1_rec;loneliness_5_rec;loneliness_6_rec;loneliness_10_rec;loneliness_11_rec;loneliness_16_rec;loneliness_17_rec;loneliness_20_rec;loneliness_21_rec;MOT_social;MOT_escape;MOT_competition;MOT_coping;MOT_skill;MOT_fantasy;Loneliness_sum
31;2;3; ;Germany;2;1;1;1;0;0;4;5;3;3;3;3;3;2;4;2;5;5;5;4;3;3;2;5;3;4;4;1;1;5;3;5;1;2;2;3;5;4;3;3;1;2;4;3;4;1;2;4;3;1;1;1;1;4;4;3;2;4;4;2;1;2;1;2;1;1;1;1;3,75;3,25;2;2,75;5;3,75;30
29;2;3; ;Luxembourg;2;1;1;3;2;0;4;5;5;5;3;3;5;1;4;2;4;4;2;2;1;4;5;4;2;5;2;3;1;3;2;4;1;2;3;2;3;3;3;4;1;3;3;3;4;3;3;3;3;3;3;3;3;2;2;3;3;4;4;2;2;2;2;2;3;3;1;1;3;2,25;3;3;3,5;2,25;50
26;2;3; ;Germany;2;1;2;2;3;0;4;5;5;2;5;4;5;1;2;3;4;4;2;4;1;2;3;2;1;2;1;1;1;2;1;5;1;2;2;3;2;4;4;4;2;3;3;3;4;3;3;4;2;2;2;2;3;3;3;1;3;4;4;1;2;2;1;3;2;2;1;1;3;1,5;2;2,75;2,5;2;43
24;1;3; ;Germany;2;2;1;2;2;0;4;5;4;3;3;4;3;1;2;1;4;1;2;2;2;1;4;1;1;2;1;1;2;1;1;2;1;1;1;4;1;1;3;3;2;2;4;3;4;3;2;2;2;1;1;1;2;4;3;2;3;3;3;2;1;2;3;3;1;2;2;2;1,75;1,5;1;3,5;1;1,25;40
33;2;3; ;Germany;2;2;1;3;1;0;5;5;5;5;3;3;3;1;5;2;5;4;5;2;2;4;4;3;3;1;3;3;4;3;3;3;1;1;2;2;3;3;2;3;3;3;3;2;4;3;3;2;2;3;3;3;3;2;2;4;3;2;2;3;2;3;3;3;3;3;3;3;1,75;2,75;2,75;3,75;3,25;3,5;60
32;2;2; ;Germany;2;1;2;2;2;0;4;5;4;4;3;3;3;1;3;3;4;3;4;1;3;3;5;4;4;4;3;1;1;3;3;2;1;3;3;4;4;5;4;3;3;2;3;4;4;2;3;3;3;2;1;2;1;2;3;3;2;3;3;1;2;1;2;2;3;2;2;2;2;3;2,5;3,5;3,5;4;41
31;2;3; ;Germany;2;2;2;2;1;0;4;5;4;2;5;4;5;1;2;2;4;2;4;4;3;2;4;2;2;4;3;2;2;2;2;4;1;2;2;3;2;2;3;2;2;2;3;3;4;2;2;2;3;2;2;2;2;3;3;2;2;4;4;2;2;2;3;2;2;2;1;1;3,25;2,5;2;3,25;2;2,5;39
19;2;3; ;Germany;2;1;1;2;4;0;4;5;4;5;4;4;5;1;1;4;5;1;2;1;1;5;2;5;1;5;1;4;1;5;2;4;1;1;4;1;3;2;2;2;1;1;4;2;4;2;3;3;3;3;1;3;1;2;2;4;1;4;4;3;1;3;2;2;3;3;1;1;2,75;1;4,25;2,25;3,5;1,75;41
36;2;6; ;Germany;2;1;2;3;0;0;4;5;5;3;3;3;3;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;3;2;1;3;1;2;4;2;2;3;2;1;1;3;3;2;3;1;3;3;4;2;4;3;2;3;3;2;2;1;1;1,25;1;1;1,75;1;44
34;2;3; ;Germany;2;2;2;2;1;0;4;5;5;4;5;3;5;1;2;1;3;2;2;5;3;3;4;2;1;5;3;2;2;1;2;5;1;1;2;4;1;3;4;2;1;1;4;4;4;2;2;4;4;2;1;1;2;4;4;4;2;4;4;1;1;1;1;1;1;1;1;1;4;2,25;2;3,25;1,5;2;29
26;1;2; ;Germany;1;2;1;2;3;0;4;5;4;4;5;3;5;1;3;2;2;2;4;1;2;1;2;2;3;4;2;1;1;2;3;2;1;2;1;2;2;3;4;3;2;2;2;4;4;2;2;4;4;2;1;2;2;3;3;2;2;4;4;1;3;1;1;1;2;2;1;1;2;2,25;1,25;1,75;2;3,25;35
27;1;2; ;Germany;2;2;3;2;2;0;4;5;4;4;3;3;3;1;4;2;5;2;3;1;4;2;4;2;1;1;3;1;2;2;1;1;1;2;1;3;2;4;3;3;2;2;4;3;4;2;2;2;3;3;2;1;2;3;4;3;2;4;4;2;1;2;3;2;2;1;1;1;1;3,25;1,5;3,5;2;2,25;39
21;2;2; ;Germany;2;1;1;3;3;0;4;5;4;4;3;3;4;1;5;1;4;2;5;2;5;1;4;1;5;3;5;1;3;1;5;4;1;5;1;4;1;5;3;2;3;1;4;4;4;1;1;2;3;1;2;1;3;2;3;4;2;3;4;2;1;1;3;2;3;2;2;1;2,5;5;1;3,75;1,25;5;38
23;2;3; ;Germany;2;1;1;2;0;0;5;5;4;3;3;3;4;1;3;3;2;2;4;2;3;2;4;2;2;2;3;2;2;3;3;4;1;2;2;2;3;2;3;4;4;3;2;3;4;3;2;2;2;3;3;3;3;2;2;3;3;2;2;2;3;2;3;3;3;3;3;3;2,25;2,75;2,25;2,5;2,5;2,75;59
27;2;5; ;Germany;2;1;1;2;4;0;4;5;3;3;3;3;3;1;2;4;5;1;1;1;2;2;4;1;1;1;1;1;1;1;1;2;1;1;1;4;2;3;3;1;1;1;3;3;4;1;2;2;3;1;1;1;2;3;4;3;1;4;4;2;2;2;3;2;2;1;1;1;1,25;1,5;2;3,5;1,25;1,5;31
35;2;3; ;Germany;2;2;1;2;2;0;4;5;5;3;4;4;4;2;3;3;4;1;1;5;2;1;4;1;1;3;2;1;2;1;2;4;1;1;1;4;1;2;4;3;1;3;2;1;4;2;2;2;2;2;2;1;2;4;4;2;3;4;4;1;3;4;3;3;1;1;1;1;3,5;2;1,5;3,5;1;1,5;41
60;1;3; ;Germany;2;1;1;1;0;0;4;5;3;3;3;3;3;1;1;2;1;5;1;1;1;1;1;5;1;1;1;1;1;5;1;1;1;1;1;1;5;1;2;1;1;2;1;1;4;3;1;4;1;2;2;2;1;4;2;1;2;2;3;3;4;4;1;4;1;3;3;2;1;1;1,25;1;5;1;43
25;1;7; ;Austria;2;2;1;3;3;0;5;5;4;4;4;3;3;1;5;1;5;4;5;1;5;4;5;4;4;1;5;1;5;3;5;1;1;4;1;4;3;5;4;1;1;1;4;3;4;1;2;1;4;1;1;2;1;4;4;4;1;4;4;1;1;2;4;1;1;1;1;1;1;4,75;1,75;4,75;3,5;4,75;29
42;2;3; ;Germany;2;2;2;2;1;1;4;5;4;3;3;3;3;1;4;2;4;3;4;2;5;3;5;4;4;2;4;2;2;3;4;2;1;2;2;4;3;5;3;3;1;2;4;4;4;3;3;3;3;1;1;3;1;4;3;3;3;4;4;2;1;1;2;2;1;2;1;1;1,75;3,75;2,25;3,75;3,25;4,25;37
25;2;4;2;Germany;2;1;1;2;1;0;5;5;4;4;4;3;3;1;2;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;2;1;1;1;2;1;1;3;2;2;1;4;3;4;2;2;3;3;1;1;3;1;4;2;2;2;4;4;2;1;2;2;2;1;3;1;1;1,75;1,25;1;1,75;1;1;34
46;1;3; ;Germany;2;1;3;2;0;0;4;5;4;4;3;3;3;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;1;2;1;1;1;3;3;2;2;2;2;4;3;2;3;2;2;2;2;2;3;3;4;3;3;3;2;3;3;2;3;2;2;2;2;1,25;1,5;2;1,5;1;1;48
37;2;3; ;Germany;2;2;2;2;1;2;4;5;5;5;2;2;1;1;4;2;4;4;3;1;4;3;4;4;1;4;1;1;1;2;3;1;1;1;2;3;2;5;3;3;1;1;2;2;4;4;2;3;3;1;2;1;2;3;4;1;2;4;4;2;3;3;2;2;2;1;1;1;1,75;2,5;2;3;3;3;37
23;2;3; ;Switzerland;2;1;1;2;2;0;4;5;4;1;5;4;3;1;2;2;3;3;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;3;2;3;4;3;4;2;2;3;2;2;2;3;1;4;2;4;3;3;3;3;1;2;2;3;1;3;2;2;1,25;1,25;1,75;2;1,5;1;46
58;1;3; ;Germany;2;1;2;1;0;0;4;5;3;3;3;3;3;1;1;2;1;2;3;1;1;1;2;2;2;2;1;1;1;1;2;3;1;1;1;1;2;2;4;2;1;2;4;2;4;2;3;3;4;1;1;1;1;3;4;3;2;4;4;1;1;3;2;1;2;1;1;1;1,75;1;1,25;1,25;1,75;2,25;32
20;2;3; ;Germany;2;1;1;2;3;2;4;5;4;5;2;2;2;1;2;3;5;4;4;1;4;2;3;4;4;2;5;2;2;2;5;2;1;2;4;2;3;5;3;4;2;1;4;3;4;3;3;3;3;2;2;2;1;4;4;2;3;4;4;2;1;2;2;2;1;1;1;1;1,5;3,25;2,75;3;3,25;4,5;38
38;2;3; ;Germany;2;1;1;2;0;0;4;5;4;4;3;3;3;1;3;2;3;3;1;2;3;4;2;2;1;3;3;2;2;2;1;3;1;2;2;2;1;3;2;3;3;3;2;1;4;3;3;2;2;3;3;1;3;3;4;3;3;4;4;3;3;4;3;3;2;1;1;1;2,25;2,75;2,5;2,25;2;1,5;52
63;2;5; ;Germany;2;3;3;2;0;0;4;5;4;3;5;3;3;1;2;2;3;3;2;2;2;1;3;2;2;2;2;2;1;1;1;2;1;2;2;2;2;3;3;2;1;1;4;3;4;2;2;4;4;1;1;1;1;4;3;2;2;4;4;2;1;2;1;1;1;2;1;1;1,75;2;1,75;2,25;2;2;28
55;2;3; ;Germany;2;1;3;2;0;0;4;5;4;4;4;3;3;2;3;2;4;1;4;2;2;2;4;1;2;3;2;2;1;1;2;2;1;2;2;2;1;2;3;3;2;2;2;3;4;3;3;3;3;2;2;2;2;3;3;3;3;3;4;2;3;2;2;2;2;2;2;1;2,25;2,25;2;2,75;1;2,5;45
19;2;1; ;Austria;2;1;1;2;0;0;4;5;4;4;3;3;3;1;2;1;3;2;1;2;2;1;2;2;1;1;2;1;1;2;1;2;1;2;1;2;2;2;4;3;2;2;2;4;4;3;1;4;2;1;1;1;2;2;3;2;3;2;3;1;3;1;1;3;3;2;3;2;1,5;2;1;2;2;1,25;40
36;2;3; ;Germany;2;2;3;2;1;2;4;5;3;3;4;3;4;1;2;2;3;4;3;2;2;2;4;4;3;3;2;1;1;3;2;2;1;1;1;3;3;3;3;2;1;1;3;3;4;1;2;3;3;2;2;1;1;3;3;3;2;4;4;2;2;2;2;2;2;2;1;1;2;1,75;1,5;2,75;3,5;2,75;34
29;2;3; ;Austria;2;2;2;2;1;2;3;5;4;4;3;3;3;1;3;4;4;3;2;2;1;4;4;3;1;3;1;2;1;2;1;2;1;1;1;2;2;2;4;3;1;1;4;3;4;1;2;3;3;1;1;1;1;3;4;2;1;4;4;1;1;2;2;2;2;1;1;1;2;1,5;2,75;2,75;2,5;1,5;28
25;2;2; ;Austria;2;1;1;2;4;0;4;5;5;3;5;3;3;1;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;3;2;3;3;3;4;3;3;3;3;2;3;3;3;3;3;3;3;3;3;1;2;2;2;2;2;2;2;2;1;1;1,25;1,75;1;1,25;48
25;1;2; ;Germany;2;2;1;2;1;0;4;5;3;3;3;3;3;1;2;2;4;1;5;3;5;4;4;2;5;5;3;1;1;2;5;5;1;2;5;2;1;5;4;3;1;2;4;4;4;1;2;3;4;2;1;2;2;3;4;3;2;4;4;1;1;1;2;1;2;1;1;1;3,5;3;3;2,75;1,5;5;32
35;2;4; ;Germany;2;1;3;1;0;0;5;5;3;5;3;3;1;2;2;4;2;2;2;3;1;4;4;4;1;1;1;4;2;4;1;4;1;1;2;2;4;1;2;3;2;2;3;3;4;1;3;2;2;3;2;3;3;2;3;4;3;2;2;3;2;2;3;3;3;2;3;3;2,5;1,25;3,5;2,5;3,5;1,25;53
33;2;3; ;Germany;2;2;1;2;0;0;4;5;4;3;3;5;4;1;1;2;3;1;1;2;1;1;1;1;1;2;1;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;3;3;4;1;1;4;3;1;1;1;1;4;4;2;1;4;4;2;2;2;1;2;1;1;1;1;1,75;1;1,75;1,5;1;1;25
26;1;3; ;Switzerland;2;2;2;3;1;0;4;5;2;3;2;3;3;1;2;2;3;2;1;1;2;2;4;4;1;4;2;3;3;3;2;4;1;2;3;3;3;2;3;3;2;2;3;3;4;3;2;3;3;2;2;1;2;4;4;2;2;4;4;2;2;2;2;2;1;1;1;1;2,5;2;2,5;3,25;3;1,5;37
22;1;3; ;Germany;2;2;1;1;0;0;3;5;3;3;3;3;4;2;4;1;4;1;5;2;2;1;4;3;5;3;3;2;1;3;5;4;1;3;2;3;3;5;4;2;1;1;3;3;4;3;3;3;2;1;1;1;1;4;4;3;1;4;4;1;2;2;2;3;1;1;1;1;2,75;3;1,5;3;2,5;5;32
43;2;3; ;Germany;2;2;2;2;1;1;4;5;5;5;3;4;3;1;2;5;5;4;2;1;1;5;2;4;1;1;2;2;2;2;2;1;1;2;4;2;4;2;4;2;1;2;4;4;4;1;3;4;4;1;1;1;1;4;4;3;2;4;4;1;1;1;1;1;1;1;1;1;1;1,75;4;2,75;3,5;1,75;27
48;2;3; ;Germany;2;3;2;3;3;0;4;5;5;2;5;3;5;1;2;1;2;2;2;3;1;3;3;4;3;3;2;1;1;4;4;3;1;2;1;2;2;4;3;3;3;3;4;4;4;3;3;2;2;1;2;2;2;2;3;4;3;4;4;2;1;1;3;3;3;2;1;1;2,5;1,75;1,5;2;3;3,25;46
47;1;3; ;Germany;2;2;2;2;0;0;4;5;3;3;3;3;3;1;1;1;1;4;1;1;1;4;3;2;1;1;1;1;1;3;1;1;1;1;1;2;2;2;4;3;2;1;4;3;4;3;2;2;2;2;2;1;2;3;3;1;2;3;3;1;1;2;3;3;2;2;2;2;1;1;1,75;1,75;2,75;1,25;39
27;2;3; ;Germany;2;1;3;3;0;0;4;5;4;3;4;4;5;2;3;4;4;1;1;2;1;4;4;2;1;4;3;2;1;3;1;4;1;1;3;4;4;3;3;2;2;1;3;3;4;2;3;3;2;2;1;3;2;3;3;3;3;3;4;2;2;2;2;3;2;2;2;1;3;2;3,25;3,25;2,5;1,5;42
39;2;3; ;Germany;2;1;1;2;0;0;4;5;5;1;3;3;3;1;1;1;3;1;4;3;2;2;4;2;1;2;2;1;1;1;1;3;1;1;1;2;1;5;3;4;3;3;2;3;4;3;3;2;2;1;2;2;3;4;2;2;1;4;4;2;3;2;3;3;1;3;1;1;2,25;1,5;1,25;2,5;1,25;2,75;46
41;2;3; ;Germany;2;2;2;2;4;1;3;5;3;3;3;3;3;1;2;1;2;3;2;1;2;2;2;2;2;1;2;2;2;2;3;1;1;2;2;2;3;4;3;3;2;2;3;2;4;3;3;3;2;2;2;3;2;4;3;3;3;4;4;2;2;3;2;3;1;2;1;1;1;2;1,75;2;2,5;2,75;45
35;2;4; ;Switzerland;2;2;2;3;1;1;4;5;4;4;2;2;3;1;5;2;4;5;4;1;4;4;5;4;4;2;3;2;4;5;4;5;1;2;1;3;4;5;3;2;1;2;3;2;4;3;3;2;3;3;3;2;3;2;1;2;1;3;2;2;2;3;3;2;3;4;2;3;2,25;3,5;2,25;4;4,5;4,25;49
34;1;3; ;Germany;2;1;1;3;0;0;4;5;4;4;3;3;3;1;5;2;4;2;1;2;5;3;4;2;4;2;4;1;1;3;2;2;1;2;1;4;3;5;3;3;2;1;3;3;4;2;2;4;3;2;2;2;3;4;4;3;2;4;4;2;2;2;1;2;1;1;1;1;1,75;4;1,75;3,25;2,5;3;37
30;2;3; ;Luxembourg;2;2;2;2;2;0;4;5;5;2;4;4;5;1;4;4;3;2;4;1;4;1;4;1;1;4;1;1;3;3;3;4;1;3;2;1;2;4;3;2;1;1;3;3;4;2;2;4;3;1;1;1;3;3;3;2;1;3;3;2;2;2;1;2;2;2;2;2;2,5;3;2;2,75;2;3;34
38;2;3; ;Austria;2;2;2;2;1;2;4;5;4;4;3;3;3;1;4;2;4;1;5;1;2;2;4;1;3;1;5;2;1;1;4;1;1;2;1;2;1;4;3;2;3;1;2;4;4;2;3;2;3;2;1;3;2;3;3;3;2;3;2;2;3;1;3;2;2;2;2;3;1;3,25;1,75;2,75;1;4;44
32;2;3; ;Germany;2;2;1;2;1;0;4;5;4;3;3;3;3;1;1;5;3;4;1;4;1;5;2;4;1;2;1;4;1;3;1;2;1;1;4;1;4;1;4;2;2;2;4;4;4;3;2;3;2;2;2;1;3;4;4;3;3;4;4;1;1;1;2;3;1;1;1;1;2,25;1;4,5;1,75;3,75;1;37
32;2;3; ;Germany;2;1;2;2;0;0;4;5;4;4;3;3;3;1;2;1;1;1;2;1;2;2;2;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;4;2;2;2;4;3;4;3;3;3;3;2;2;1;2;4;3;3;2;4;4;1;1;2;2;2;1;2;1;1;1;1,5;1,5;1,25;1;1,75;37
37;2;3; ;Germany;2;2;2;2;1;0;4;5;5;5;5;3;5;1;4;1;5;1;3;2;4;2;3;2;2;3;5;1;1;2;3;2;1;3;1;2;2;5;3;1;1;1;4;3;4;1;2;3;2;1;1;1;1;4;3;2;2;4;4;2;1;2;2;3;1;2;1;1;2;4;1,25;2,75;1,75;3,25;29
22;2;2; ;Germany;2;1;1;2;0;0;4;5;2;2;3;4;4;1;4;3;5;4;3;5;4;3;5;4;4;5;4;1;1;4;4;5;1;3;1;4;5;3;3;4;3;3;4;2;4;3;3;2;2;2;2;3;3;3;3;4;3;3;3;2;1;3;3;3;2;2;2;2;4;3,75;2;3,75;4,25;3,5;53
32;2;3; ;Luxembourg;2;2;2;2;1;0;3;5;2;4;3;3;3;2;5;1;4;4;5;2;5;1;5;4;4;4;5;1;3;4;5;1;1;2;1;4;4;5;3;2;1;2;3;2;4;2;2;3;3;1;1;2;2;4;4;4;2;4;2;2;2;3;2;2;1;1;1;3;2,25;4,25;1;4;4;4,75;38
32;2;3; ;Germany;2;2;1;2;1;0;4;5;4;4;3;3;3;1;2;2;3;3;5;1;3;4;3;1;2;3;2;2;1;2;4;1;1;3;4;3;1;5;3;3;3;2;3;3;4;3;3;3;3;2;2;1;3;4;4;4;1;3;4;2;2;2;2;2;1;1;2;1;1,5;2,5;3;2,5;1,75;4;42
24;2;3; ;Germany;2;1;1;2;2;0;4;5;3;3;3;3;4;1;3;2;4;1;3;1;1;2;3;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;3;1;2;3;2;4;2;2;2;2;3;1;1;3;3;3;4;2;4;4;2;2;3;3;3;2;2;1;1;1,25;1,5;1,5;2,25;1;1,5;43
29;1;3; ;Germany;2;1;1;2;0;0;4;5;4;4;4;3;3;1;3;2;2;2;4;2;1;3;4;2;1;1;2;2;2;1;1;2;1;1;2;2;2;4;3;3;2;3;3;3;4;2;3;3;3;2;1;2;2;3;3;2;3;4;4;2;2;2;2;2;2;2;1;1;1,5;1,75;2,25;2,5;1,75;2,5;41
27;2;3; ;Germany;2;1;3;2;0;0;4;5;4;3;3;3;3;1;3;2;4;4;5;3;3;3;4;4;2;3;3;1;2;3;3;4;1;2;2;4;4;4;4;3;1;3;4;3;4;2;3;4;3;1;1;1;2;4;4;3;4;4;4;1;1;2;1;2;1;1;1;1;2,75;2,75;2;3,5;3,75;3,5;35
39;2;3; ;Luxembourg;2;1;2;2;0;0;4;5;3;2;3;4;4;1;1;2;4;4;5;2;2;4;4;4;2;2;2;1;1;2;1;2;1;1;1;1;4;2;3;3;1;2;4;3;4;2;2;3;3;1;1;1;2;4;4;2;2;4;4;2;1;2;2;2;1;1;1;1;1,75;1,5;2;2,5;3,5;2,5;32
31;2;3; ;Germany;2;2;1;3;1;0;4;5;5;5;2;2;3;1;5;2;5;3;3;1;5;3;2;3;3;1;5;2;2;4;5;1;1;4;4;2;2;5;3;3;2;1;2;2;4;3;4;2;2;3;2;3;3;2;2;3;2;2;2;2;3;3;3;3;3;3;3;3;1;4,75;2,75;2,75;3;4;55
46;1;3; ;Austria;2;1;2;2;0;0;4;5;4;3;4;4;4;3;4;2;3;1;2;3;3;2;4;2;3;3;3;2;2;3;3;2;1;2;2;2;2;4;4;3;2;2;4;3;4;2;2;3;3;2;2;2;2;2;3;3;2;3;4;1;1;2;2;2;3;2;2;1;2,75;3;2;2,75;2;3;40
21;2;3; ;Germany;2;1;1;2;0;0;4;5;3;3;3;3;3;1;2;2;4;2;3;2;1;1;2;2;3;2;1;2;1;2;3;2;1;2;2;3;2;4;4;2;2;2;3;3;4;1;2;4;3;1;1;1;2;3;3;3;1;3;3;1;2;2;1;2;2;2;2;2;1,75;1,5;1,75;2,5;2;3,25;34
39;2;6;3;Germany;2;2;2;2;1;0;4;5;4;4;5;3;5;1;2;1;2;2;2;3;2;1;4;2;2;3;2;1;2;2;2;2;1;1;1;3;2;4;3;2;1;2;4;3;4;2;2;4;4;2;1;1;1;4;4;1;2;4;4;2;1;2;1;1;1;1;1;1;2,25;1,75;1;2,75;2;2,5;28
60;1;5; ;Germany;2;2;1;2;0;0;4;5;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;1;1;1;4;4;4;1;1;3;4;1;1;1;1;4;4;3;1;4;4;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1,5;23
39;2;5; ;Germany;2;2;2;2;3;0;4;5;3;3;3;3;3;1;2;1;2;2;1;1;2;3;1;1;2;1;2;2;1;1;3;1;1;2;2;3;1;5;4;1;1;2;4;3;4;1;2;1;4;1;2;1;1;4;4;4;2;4;4;1;1;2;4;1;1;1;1;1;1;2;2;1,75;1,25;2,75;31
26;2;3; ;Germany;2;1;2;2;0;0;4;5;3;3;3;3;3;2;1;2;4;1;3;2;2;2;3;1;1;3;2;4;1;1;1;2;1;1;4;1;1;2;4;2;1;3;4;2;4;2;3;4;2;2;1;2;3;2;3;2;3;4;3;1;1;3;1;3;3;2;1;2;2,25;1,5;3;2,25;1;1,75;41
37;2;3; ;Germany;1;2;2;3;1;2;3;5;4;4;3;3;3;1;1;2;4;4;4;1;1;2;4;4;1;1;1;1;1;4;2;2;1;1;2;2;4;2;4;3;1;1;3;3;4;1;2;3;3;1;1;1;1;4;4;2;2;4;4;1;2;2;2;2;1;1;1;1;1,25;1;1,75;2,75;4;2,25;29
28;2;3; ;Germany;2;2;2;2;1;0;3;5;4;3;4;4;5;2;5;4;3;3;2;2;4;3;2;4;3;4;4;2;3;4;3;4;1;3;3;2;4;4;4;1;2;2;4;3;4;3;2;3;3;3;2;2;2;3;2;1;2;2;3;1;1;2;2;2;2;3;3;2;3;4;3;2,5;3,75;3;40
28;1;2; ;Germany;1;1;2;2;1;0;4;5;4;3;4;2;4;1;3;4;4;2;4;1;2;1;2;1;1;1;2;1;1;1;2;2;1;2;2;2;3;4;2;2;1;1;3;3;4;3;3;3;3;2;1;2;1;3;3;3;2;4;4;3;2;2;2;2;2;2;1;1;1,25;2,25;2;2,25;1,75;2,75;38
51;2;3; ;Germany;2;1;2;2;0;0;4;5;3;3;3;3;3;1;5;2;4;1;4;1;4;2;5;1;4;2;5;2;2;1;5;2;1;2;1;2;1;5;3;2;2;3;1;2;4;1;2;1;2;1;2;1;1;3;3;4;2;2;2;2;4;3;4;3;2;2;3;3;1,5;4;1,75;3,25;1;4,5;47
33;2;3; ;Germany;2;2;1;2;1;0;4;5;3;3;3;3;3;2;4;2;4;3;4;3;4;1;3;2;2;3;3;1;1;3;4;2;1;2;1;1;4;4;4;3;2;3;2;3;4;1;1;4;4;1;1;1;1;4;4;3;2;4;4;1;3;2;1;1;1;1;1;1;2,5;3,25;1,25;2,25;3;3,5;31
34;2;4; ;Germany;2;1;2;3;0;0;4;5;5;2;5;1;5;1;5;3;5;4;5;1;2;2;4;4;2;2;4;1;2;2;3;5;1;3;2;4;3;5;4;3;3;3;2;2;4;3;3;3;2;3;2;3;2;2;3;3;1;3;2;1;3;3;2;3;3;2;2;3;2,25;3,5;2;3,75;3,25;3,75;51
28;2;3; ;Austria;2;1;1;2;0;0;4;6;2;3;3;3;3;2;1;5;4;1;2;2;2;4;4;4;1;3;1;4;1;1;1;2;1;1;4;2;2;3;3;2;4;2;3;3;4;3;2;3;3;1;2;4;1;3;1;2;2;3;1;2;2;2;2;2;2;4;2;4;2,25;1,25;4,25;2,75;2;1,75;47
32;2;3; ;Austria;2;2;1;2;3;0;4;6;5;4;5;4;5;1;2;4;2;2;1;4;2;5;4;4;1;4;1;5;2;4;1;2;1;1;4;2;5;4;3;2;1;2;4;3;4;2;3;3;3;2;1;1;1;4;4;2;2;4;4;2;1;2;2;2;1;1;1;1;2,75;1,5;4,5;2,5;3,75;1,75;32
38;2;3; ;Italy;2;2;2;3;1;1;4;6;4;3;3;3;3;2;4;2;4;4;2;2;2;2;5;2;1;4;3;1;1;4;2;2;1;2;1;2;2;3;4;3;1;2;4;3;4;1;2;4;3;1;1;1;1;4;4;1;3;4;4;1;1;2;1;2;1;1;1;1;2,5;2,75;1,5;3;3;2;28
28;2;6; ;Germany;2;1;1;3;2;0;5;6;4;4;3;3;3;1;4;2;4;1;5;1;2;2;2;2;4;1;2;1;1;1;4;2;1;2;2;2;1;5;2;2;3;3;1;1;4;3;4;1;2;2;3;4;4;2;2;2;3;3;3;3;4;4;4;3;3;3;2;2;1,25;2,5;1,75;2,25;1,25;4,5;61
24;2;3; ;Germany;2;2;2;2;1;0;4;6;4;4;4;4;4;1;5;4;5;2;2;1;3;5;5;2;1;2;4;3;2;2;1;3;1;1;5;4;2;3;3;2;1;1;4;3;4;1;3;3;2;2;1;1;1;4;3;2;2;3;2;2;1;2;2;3;1;2;2;3;1,75;3,25;4,25;4;2;1,75;35
34;2;4; ;Germany;2;2;2;2;1;1;4;6;4;4;5;3;5;1;1;4;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;4;1;1;4;1;1;1;4;1;1;1;4;3;4;1;1;4;3;1;1;1;1;4;2;2;2;3;2;1;1;2;1;2;1;3;2;3;2;1;2,75;1;1;1;29
30;2;3; ;Germany;2;1;2;2;0;0;4;6;4;3;4;4;4;1;2;4;4;3;2;4;2;4;3;4;1;3;2;4;2;3;1;4;1;1;4;3;3;3;3;2;3;2;3;2;4;2;2;3;2;1;3;2;1;3;3;2;2;3;4;2;2;3;2;3;2;2;2;1;3;1,75;4;3;3,25;1,75;41
23;1;2; ;Austria;2;1;1;2;1;0;4;6;5;4;4;4;4;1;2;3;3;1;4;1;1;4;3;1;1;1;1;3;1;1;1;2;1;1;3;2;1;4;3;2;1;1;3;3;4;2;2;3;3;2;2;1;1;3;4;4;2;4;4;2;2;2;2;2;2;1;1;1;1,25;1,25;3,25;2,25;1;2,5;35
